FullName,LastFirst,FirstName,LastName,Party,County,District,FormattedDistrict,EmployeeNo,InOfficeCount,PossibleVoteCount,CorrectVoteCount,IncorrectVoteCount,AbsenceCount,PresidingCount,MaxLegislatorScore,RawScore,PercentMissed,VotingPercent,VotingGrade,SponsorRawScore,CombinedPercent,CombinedGrade
Rep. Thomas Southworth (D),"Southworth, Thomas",Thomas,Southworth,D,Strafford,20,Strafford-20,377316,87,87,6,67,14,0,241,34,16.1,14.1,CT,0,14.1,CT
Rep. Karen Ebel (D),"Ebel, Karen",Karen,Ebel,D,Merrimack,5,Merrimack-5,377093,87,87,9,70,7,1,241,33.5,8,13.9,CT,0,13.9,CT
Rep. Julie Gilman (D),"Gilman, Julie",Julie,Gilman,D,Rockingham,18,Rockingham-18,408615,87,87,11,70,6,0,241,41.5,6.9,17.2,F,-8,13.9,CT
Rep. David Meader (D),"Meader, David",David,Meader,D,Cheshire,6,Cheshire-6,376151,87,87,11,74,2,0,241,33.5,2.3,13.9,CT,0,13.9,CT
Rep. Laura Telerski (D),"Telerski, Laura",Laura,Telerski,D,Hillsborough,35,Hillsborough-35,408878,87,87,11,75,1,0,241,33.5,1.1,13.9,CT,0,13.9,CT
Rep. Roger Dontonville (D),"Dontonville, Roger",Roger,Dontonville,D,Grafton,10,Grafton-10,408498,87,87,9,75,3,0,241,33,3.4,13.7,CT,0,13.7,CT
Rep. William Hatch (D),"Hatch, William",William,Hatch,D,Coos,6,Coos-6,376674,87,87,8,68,11,0,241,35,12.6,14.5,CT,-2,13.7,CT
Rep. David Karrick (D),"Karrick, David",David,Karrick,D,Merrimack,25,Merrimack-25,377127,87,87,11,75,1,0,241,33,1.1,13.7,CT,0,13.7,CT
Rep. Connie Lane (D),"Lane, Connie",Connie,Lane,D,Merrimack,12,Merrimack-12,408890,87,87,10,74,3,0,241,33,3.4,13.7,CT,0,13.7,CT
Rep. Douglas Ley (D),"Ley, Douglas",Douglas,Ley,D,Cheshire,9,Cheshire-9,377135,87,87,10,68,9,0,241,40,10.3,16.6,F,-7,13.7,CT
Rep. Michael Pedersen (D),"Pedersen, Michael",Michael,Pedersen,D,Hillsborough,32,Hillsborough-32,408946,87,87,9,74,4,0,241,33,4.6,13.7,CT,0,13.7,CT
Rep. Jerry Knirk (D),"Knirk, Jerry",Jerry,Knirk,D,Carroll,3,Carroll-3,408473,87,87,10,72,5,0,241,34.5,5.7,14.3,CT,-2,13.5,CT
Rep. Garrett Muscatel (D),"Muscatel, Garrett",Garrett,Muscatel,D,Grafton,12,Grafton-12,408839,87,87,9,73,5,0,241,32.5,5.7,13.5,CT,0,13.5,CT
Rep. Linn Opderbecke (D),"Opderbecke, Linn",Linn,Opderbecke,D,Strafford,15,Strafford-15,408630,87,87,9,70,8,0,241,32.5,9.2,13.5,CT,0,13.5,CT
Rep. Patricia Klee (D),"Klee, Patricia",Patricia,Klee,D,Hillsborough,30,Hillsborough-30,408539,87,87,11,76,0,0,241,32,0,13.3,CT,0.33333334326744,13.4,CT
Rep. Clyde Carson (D),"Carson, Clyde",Clyde,Carson,D,Merrimack,7,Merrimack-7,377082,87,87,11,76,0,0,241,32,0,13.3,CT,0,13.3,CT
Rep. Wendy Chase (D),"Chase, Wendy",Wendy,Chase,D,Strafford,18,Strafford-18,408936,87,87,10,72,5,0,241,34,5.7,14.1,CT,-2,13.3,CT
Rep. Chuck Grassie (D),"Grassie, Chuck",Chuck,Grassie,D,Strafford,11,Strafford-11,408725,87,87,11,76,0,0,241,32,0,13.3,CT,0,13.3,CT
Rep. Christopher Herbert (D),"Herbert, Christopher",Christopher,Herbert,D,Hillsborough,43,Hillsborough-43,377303,87,87,7,71,9,0,241,34.5,10.3,14.3,CT,-2.5,13.3,CT
Rep. Cam Kenney (D),"Kenney, Cam",Cam,Kenney,D,Strafford,6,Strafford-6,408932,87,87,11,76,0,0,241,32,0,13.3,CT,0,13.3,CT
Rep. Sue Newman (D),"Newman, Sue",Sue,Newman,D,Hillsborough,29,Hillsborough-29,408537,87,87,11,76,0,0,241,32,0,13.3,CT,0,13.3,CT
Rep. Henry  Noel (D),"Noel, Henry ",Henry ,Noel,D,Coos,3,Coos-3,408832,87,87,11,76,0,0,241,32,0,13.3,CT,0,13.3,CT
Rep. William Pearson (D),"Pearson, William",William,Pearson,D,Cheshire,16,Cheshire-16,377311,87,87,7,71,9,0,241,35,10.3,14.5,CT,-3,13.3,CT
Rep. Janice Schmidt (D),"Schmidt, Janice",Janice,Schmidt,D,Hillsborough,28,Hillsborough-28,377167,87,87,10,71,6,0,241,37.5,6.9,15.6,F,-5.5,13.3,CT
Rep. Lucy Weber (D),"Weber, Lucy",Lucy,Weber,D,Cheshire,1,Cheshire-1,376668,87,87,11,76,0,0,241,32,0,13.3,CT,0,13.3,CT
Rep. Gaby Grossman (D),"Grossman, Gaby",Gaby,Grossman,D,Rockingham,18,Rockingham-18,408918,87,87,10,76,1,0,241,31.5,1.1,13.1,CT,0,13.1,CT
Rep. Anita Burroughs (D),"Burroughs, Anita",Anita,Burroughs,D,Carroll,1,Carroll-1,408822,87,87,11,76,0,0,241,32,0,13.3,CT,-1,12.9,CT
Rep. Manny Espitia (D),"Espitia, Manny",Manny,Espitia,D,Hillsborough,31,Hillsborough-31,408874,87,87,10,76,1,0,241,31,1.1,12.9,CT,0,12.9,CT
Rep. Sharon Nordgren (D),"Nordgren, Sharon",Sharon,Nordgren,D,Grafton,12,Grafton-12,373514,87,87,9,73,5,0,241,31,5.7,12.9,CT,0,12.9,CT
Rep. Joyce Weston (D),"Weston, Joyce",Joyce,Weston,D,Grafton,8,Grafton-8,408837,87,87,10,76,1,0,241,31,1.1,12.9,CT,0,12.9,CT
Rep. Linda Tanner (D),"Tanner, Linda",Linda,Tanner,D,Sullivan,9,Sullivan-9,377179,87,87,9,73,5,0,241,35,5.7,14.5,CT,-4,12.8,CT
Rep. Kat McGhee (D),"McGhee, Kat",Kat,McGhee,D,Hillsborough,40,Hillsborough-40,408947,87,87,10,73,4,0,241,30.5,4.6,12.7,CT,0,12.7,CT
Rep. Edward Butler (D),"Butler, Edward",Edward,Butler,D,Carroll,7,Carroll-7,376662,87,87,9,74,4,0,241,30.5,4.6,12.7,CT,-0.5,12.5,CT
Rep. Jane Beaulieu (D),"Beaulieu, Jane",Jane,Beaulieu,D,Hillsborough,45,Hillsborough-45,376550,87,87,10,77,0,0,241,30,0,12.4,CT,0,12.4,CT
Rep. Lisa Bunker (D),"Bunker, Lisa",Lisa,Bunker,D,Rockingham,18,Rockingham-18,408917,87,87,10,77,0,0,241,30,0,12.4,CT,0,12.4,CT
Rep. Gerri Cannon (D),"Cannon, Gerri",Gerri,Cannon,D,Strafford,18,Strafford-18,408935,87,87,10,77,0,0,241,30,0,12.4,CT,0,12.4,CT
Rep. Willis Griffith (D),"Griffith, Willis",Willis,Griffith,D,Hillsborough,18,Hillsborough-18,408860,87,87,10,77,0,0,241,30,0,12.4,CT,0,12.4,CT
Rep. Greg Indruk (D),"Indruk, Greg",Greg,Indruk,D,Hillsborough,34,Hillsborough-34,408876,87,87,10,77,0,0,241,30,0,12.4,CT,0,12.4,CT
Rep. Ray Newman (D),"Newman, Ray",Ray,Newman,D,Hillsborough,29,Hillsborough-29,408871,87,87,10,77,0,0,241,30,0,12.4,CT,0,12.4,CT
Rep. Joe Schapiro (D),"Schapiro, Joe",Joe,Schapiro,D,Cheshire,16,Cheshire-16,408830,87,87,10,77,0,0,241,30,0,12.4,CT,0,12.4,CT
Rep. Suzanne Vail (D),"Vail, Suzanne",Suzanne,Vail,D,Hillsborough,30,Hillsborough-30,377185,87,87,10,77,0,0,241,30,0,12.4,CT,0,12.4,CT
Rep. Gerald Ward (D),"Ward, Gerald",Gerald,Ward,D,Rockingham,28,Rockingham-28,377188,87,87,10,77,0,0,241,30,0,12.4,CT,0,12.4,CT
Rep. Kenneth Wells (D),"Wells, Kenneth",Kenneth,Wells,D,Merrimack,1,Merrimack-1,408888,87,87,10,77,0,0,241,30,0,12.4,CT,0,12.4,CT
Rep. Joshua Adjutant (D),"Adjutant, Joshua",Joshua,Adjutant,D,Grafton,17,Grafton-17,408844,87,87,10,76,1,0,241,32.5,1.1,13.5,CT,-3,12.3,CT
Rep. Polly Campion (D),"Campion, Polly",Polly,Campion,D,Grafton,12,Grafton-12,408501,87,87,9,75,3,0,241,30,3.4,12.4,CT,-0.5,12.2,CT
Rep. Michelle St. John (D),"St. John, Michelle",Michelle,St. John,D,Hillsborough,27,Hillsborough-27,408867,87,87,8,73,6,0,241,29.5,6.9,12.2,CT,0,12.2,CT
Rep. David Meuse (D),"Meuse, David",David,Meuse,D,Rockingham,29,Rockingham-29,408924,87,87,11,76,0,0,241,32,0,13.3,CT,-3,12.1,CT
Rep. Michael Abbott (D),"Abbott, Michael",Michael,Abbott,D,Cheshire,1,Cheshire-1,377279,87,87,8,74,5,0,241,29,5.7,12,CT,0,12,CT
Rep. Richard Abel (D),"Abel, Richard",Richard,Abel,D,Grafton,13,Grafton-13,377321,87,87,9,77,1,0,241,29,1.1,12,CT,0,12,CT
Rep. David Huot (D),"Huot, David",David,Huot,D,Belknap,3,Belknap-3,377125,87,87,10,74,3,0,241,32.5,3.4,13.5,CT,-3.5,12,CT
Rep. Mary Beth Walz (D),"Walz, Mary Beth",Mary Beth,Walz,D,Merrimack,23,Merrimack-23,376638,87,87,10,76,1,0,241,31,1.1,12.9,CT,-2.5,11.9,CT
Rep. Cassandra  Levesque (D),"Levesque, Cassandra ",Cassandra ,Levesque,D,Strafford,4,Strafford-4,408930,87,87,9,74,4,0,241,28.5,4.6,11.8,CT,0,11.8,CT
Rep. William Bordy (D),"Bordy, William",William,Bordy,D,Hillsborough,28,Hillsborough-28,408868,87,87,9,78,0,0,241,28,0,11.6,CT,0,11.6,CT
Rep. Barry Faulkner (D),"Faulkner, Barry",Barry,Faulkner,D,Cheshire,12,Cheshire-12,407628,87,87,9,78,0,0,241,28,0,11.6,CT,0,11.6,CT
Rep. Mel Myler (D),"Myler, Mel",Mel,Myler,D,Merrimack,10,Merrimack-10,377153,87,87,7,73,7,0,241,28,8,11.6,CT,0,11.6,CT
Rep. George Saunderson (D),"Saunderson, George",George,Saunderson,D,Merrimack,9,Merrimack-9,377322,87,87,9,78,0,0,241,28,0,11.6,CT,0,11.6,CT
Rep. Timothy Soucy (D),"Soucy, Timothy",Timothy,Soucy,D,Merrimack,16,Merrimack-16,376869,87,87,11,75,1,0,241,29.5,1.1,12.2,CT,-1.5,11.6,CT
Rep. Richard Ames (D),"Ames, Richard",Richard,Ames,D,Cheshire,9,Cheshire-9,377061,87,87,10,77,0,0,241,30,0,12.4,CT,-2.5,11.4,CT
Rep. James MacKay (D),"MacKay, James",James,MacKay,D,Merrimack,14,Merrimack-14,376028,87,87,10,77,0,0,241,30,0,12.4,CT,-2.5,11.4,CT
Rep. Jim Maggiore (D),"Maggiore, Jim",Jim,Maggiore,D,Rockingham,22,Rockingham-22,408922,87,87,10,75,2,0,241,27.5,2.3,11.4,CT,0,11.4,CT
Rep. Liz McConnell (D),"McConnell, Liz",Liz,McConnell,D,Rockingham,11,Rockingham-11,408913,87,87,10,77,0,0,241,30,0,12.4,CT,-2.5,11.4,CT
Rep. Mary Jane Mulligan (D),"Mulligan, Mary Jane",Mary Jane,Mulligan,D,Grafton,12,Grafton-12,408502,87,87,10,77,0,0,241,30,0,12.4,CT,-2.5,11.4,CT
Rep. Donald Bouchard (D),"Bouchard, Donald",Donald,Bouchard,D,Hillsborough,11,Hillsborough-11,408854,87,87,9,78,0,0,241,27,0,11.2,CT,0,11.2,CT
Rep. Paul Dargie (D),"Dargie, Paul",Paul,Dargie,D,Hillsborough,23,Hillsborough-23,408957,87,87,9,78,0,0,241,27,0,11.2,CT,0,11.2,CT
Rep. Sue Mullen (D),"Mullen, Sue",Sue,Mullen,D,Hillsborough,7,Hillsborough-7,408850,87,87,10,77,0,0,241,27,0,11.2,CT,0,11.2,CT
Rep. Constance Van Houten (D),"Van Houten, Constance",Constance,Van Houten,D,Hillsborough,45,Hillsborough-45,408558,87,87,8,75,4,0,241,29.5,4.6,12.2,CT,-2.5,11.2,CT
Rep. Peter Bixby (D),"Bixby, Peter",Peter,Bixby,D,Strafford,17,Strafford-17,377070,87,87,9,72,6,0,241,35,6.9,14.5,CT,-8.5,11,CT
Rep. Allison Nutting-Wong (D),"Nutting-Wong, Allison",Allison,Nutting-Wong,D,Hillsborough,32,Hillsborough-32,406681,87,87,8,77,2,0,241,27,2.3,11.2,CT,-0.5,11,CT
Rep. Jaci Grote (D),"Grote, Jaci",Jaci,Grote,D,Rockingham,24,Rockingham-24,408923,87,87,10,76,1,0,241,26,1.1,10.8,CT,0,10.8,CT
Rep. Kate Murray (D),"Murray, Kate",Kate,Murray,D,Rockingham,24,Rockingham-24,408619,87,87,9,78,0,0,241,24,0,10,CT,1.33333337306976,10.6,CT
Rep. Nancy Murphy (D),"Murphy, Nancy",Nancy,Murphy,D,Hillsborough,21,Hillsborough-21,408861,87,87,10,77,0,0,241,28,0,11.6,CT,-3,10.4,CT
Rep. Patrick Long (D),"Long, Patrick",Patrick,Long,D,Hillsborough,10,Hillsborough-10,376696,87,87,8,75,4,0,241,24.5,4.6,10.2,CT,0,10.2,CT
Rep. Skip Cleaver (D),"Cleaver, Skip",Skip,Cleaver,D,Hillsborough,35,Hillsborough-35,408547,87,87,9,78,0,0,241,28,0,11.6,CT,-3.5,10.1,CT
Rep. Mary Eisner (D),"Eisner, Mary",Mary,Eisner,D,Rockingham,6,Rockingham-6,408949,87,87,9,78,0,0,241,24,0,10,CT,0,10,CT
Rep. Kevin Maes (D),"Maes, Kevin",Kevin,Maes,D,Grafton,6,Grafton-6,377308,87,87,9,78,0,0,241,24,0,10,CT,0,10,CT
Rep. Richard Osborne (D),"Osborne, Richard",Richard,Osborne,D,Grafton,7,Grafton-7,408835,87,87,9,78,0,0,241,24,0,10,CT,0,10,CT
Rep. Janet Wall (D),"Wall, Janet",Janet,Wall,D,Strafford,6,Strafford-6,372557,87,87,9,78,0,0,241,24,0,10,CT,0,10,CT
Rep. Robert Backus (D),"Backus, Robert",Robert,Backus,D,Hillsborough,19,Hillsborough-19,377064,87,87,10,75,2,0,241,28,2.3,11.6,CT,-4,9.9,CT
Rep. Skip Berrien (D),"Berrien, Skip",Skip,Berrien,D,Rockingham,18,Rockingham-18,377281,87,87,7,74,6,0,241,29,6.9,12,CT,-5,9.9,CT
Rep. Patricia Bushway (D),"Bushway, Patricia",Patricia,Bushway,D,Rockingham,21,Rockingham-21,408920,87,87,9,78,0,0,241,24,0,10,CT,-1,9.6,CT
Rep. Latha Mangipudi (D),"Mangipudi, Latha",Latha,Mangipudi,D,Hillsborough,35,Hillsborough-35,377200,87,87,9,78,0,0,241,24,0,10,CT,-1,9.6,CT
Rep. John Cloutier (D),"Cloutier, John",John,Cloutier,D,Sullivan,10,Sullivan-10,375829,87,87,10,77,0,0,241,29,0,12,CT,-6,9.5,CT
Rep. Kristina Schultz (D),"Schultz, Kristina",Kristina,Schultz,D,Merrimack,18,Merrimack-18,408808,87,87,8,76,3,0,241,26,3.4,10.8,CT,-3.16666665673255,9.5,CT
Rep. George Sykes (D),"Sykes, George",George,Sykes,D,Grafton,13,Grafton-13,377176,87,87,11,76,0,0,241,32,0,13.3,CT,-10,9.2,CT
Rep. Mary Heath (D),"Heath, Mary",Mary,Heath,D,Hillsborough,14,Hillsborough-14,377199,87,87,9,78,0,0,241,27,0,11.2,CT,-5,9.1,CT
Rep. David Luneau (D),"Luneau, David",David,Luneau,D,Merrimack,10,Merrimack-10,377307,87,87,9,77,1,0,241,29,1.1,12,CT,-7,9.1,CT
Rep. Susan Almy (D),"Almy, Susan",Susan,Almy,D,Grafton,13,Grafton-13,376095,87,87,12,75,0,0,241,34,0,14.1,CT,-12.5,8.9,CT
Rep. Kathryn Stack (D),"Stack, Kathryn",Kathryn,Stack,D,Hillsborough,21,Hillsborough-21,408863,87,87,8,79,0,0,241,24,0,10,CT,-3,8.8,CT
Rep. Wendy Thomas (D),"Thomas, Wendy",Wendy,Thomas,D,Hillsborough,21,Hillsborough-21,408864,87,87,8,79,0,0,241,24,0,10,CT,-3,8.8,CT
Rep. Lee Oxenham (D),"Oxenham, Lee",Lee,Oxenham,D,Sullivan,1,Sullivan-1,377310,87,87,10,76,1,0,241,33,1.1,13.7,CT,-12.5,8.5,CT
Rep. Dennis Malloy (D),"Malloy, Dennis",Dennis,Malloy,D,Rockingham,23,Rockingham-23,377137,87,87,9,78,0,0,241,24,0,10,CT,-4,8.3,CT
Rep. John Mann (D),"Mann, John",John,Mann,D,Cheshire,2,Cheshire-2,377138,87,87,9,78,0,0,241,24,0,10,CT,-4,8.3,CT
Rep. Thomas Schamberg (D),"Schamberg, Thomas",Thomas,Schamberg,D,Merrimack,4,Merrimack-4,377166,87,87,10,72,5,0,241,27,5.7,11.2,CT,-7.66666665673255,8,CT
Rep. Sallie Fellows (D),"Fellows, Sallie",Sallie,Fellows,D,Grafton,8,Grafton-8,408836,87,87,7,77,3,0,241,21.5,3.4,8.9,CT,-2.5,7.9,CT
Rep. Wayne Moynihan (D),"Moynihan, Wayne",Wayne,Moynihan,D,Coos,2,Coos-2,376088,87,87,10,76,1,0,241,31,1.1,12.9,CT,-12,7.9,CT
Rep. Michael Cahill (D),"Cahill, Michael",Michael,Cahill,D,Rockingham,17,Rockingham-17,377079,87,87,10,77,0,0,241,26,0,10.8,CT,-8.5,7.3,CT
Rep. Dianne Schuett (D),"Schuett, Dianne",Dianne,Schuett,D,Merrimack,20,Merrimack-20,376862,87,87,5,79,3,0,241,16.5,3.4,6.8,CT,0,6.8,CT
Rep. Joelle Martin (D),"Martin, Joelle",Joelle,Martin,D,Hillsborough,23,Hillsborough-23,408530,87,87,9,76,2,0,241,26.5,2.3,11,CT,-12.5,5.8,CT
Rep. Katherine Rogers (D),"Rogers, Katherine",Katherine,Rogers,D,Merrimack,28,Merrimack-28,375919,87,87,8,77,2,0,241,22.5,2.3,9.3,CT,-13.6666666269302,3.6,CT
Rep. Timothy Horrigan (D),"Horrigan, Timothy",Timothy,Horrigan,D,Strafford,6,Strafford-6,376826,87,87,8,79,0,0,241,25,0,10.4,CT,-17.1666666567325,3.3,CT
Rep. Peter Schmidt (D),"Schmidt, Peter",Peter,Schmidt,D,Strafford,19,Strafford-19,376521,87,87,10,77,0,0,241,30,0,12.4,CT,-28,0.8,CT
